timestamp,device_id,device_type,ward,life_support,criticality_tier,protocol,src_ip,dst_port,ecg_raw_value,heart_rate_bpm,r_peak_detected,rhythm_label,label,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,fall_detected,posture_event,temperature_celsius,attack_type,is_attack,anomaly_flag,prediction
1448836,32,0,2,False,7,2,57,21,2096.0,68.0,0,1,1,,,,,,,-1,-1,,7,1,1,ATTACK
1450870,32,0,2,False,7,2,57,80,2176.0,68.0,0,1,1,,,,,,,-1,-1,,7,1,1,ATTACK
1452889,32,0,2,False,7,3,57,80,2186.0,67.0,0,1,1,,,,,,,-1,-1,,7,1,1,ATTACK
1454913,32,0,2,False,7,3,57,21,2265.0,68.0,0,1,1,,,,,,,-1,-1,,7,1,1,ATTACK
1456942,32,0,2,False,7,3,57,80,2302.0,66.0,0,1,1,,,,,,,-1,-1,,7,1,1,ATTACK
1458964,32,0,2,False,7,3,57,9999,2311.0,64.0,0,1,1,,,,,,,-1,-1,,7,1,-1,ATTACK
1460987,32,0,2,False,7,6,57,9999,2342.0,64.0,0,1,1,,,,,,,-1,-1,,7,1,-1,ATTACK
1463011,32,0,2,False,7,6,57,80,2340.0,65.0,0,1,1,,,,,,,-1,-1,,7,1,-1,ATTACK
1465024,32,0,2,False,7,8,57,9999,2340.0,64.0,0,1,1,,,,,,,-1,-1,,7,1,-1,ATTACK
1467044,32,0,2,False,7,2,57,80,2314.0,65.0,0,1,1,,,,,,,-1,-1,,7,1,1,ATTACK
1469065,32,0,2,False,7,2,57,9999,2302.0,65.0,0,1,1,,,,,,,-1,-1,,7,1,-1,ATTACK
1471084,32,0,2,False,7,3,57,23,2199.0,65.0,0,1,1,,,,,,,-1,-1,,7,1,1,ATTACK
1473109,32,0,2,False,7,8,57,21,2160.0,65.0,0,1,1,,,,,,,-1,-1,,7,1,1,ATTACK
1475122,32,0,2,False,7,2,57,23,2132.0,66.0,0,1,1,,,,,,,-1,-1,,7,1,1,ATTACK
1477132,32,0,2,False,7,2,57,9999,2023.0,66.0,0,1,1,,,,,,,-1,-1,,7,1,-1,ATTACK
1479157,32,0,2,False,7,8,57,23,1943.0,66.0,0,1,1,,,,,,,-1,-1,,7,1,1,ATTACK
1481187,32,0,2,False,7,2,57,9999,1926.0,66.0,0,1,1,,,,,,,-1,-1,,7,1,-1,ATTACK
1483215,32,0,2,False,7,8,57,21,1877.0,65.0,0,1,1,,,,,,,-1,-1,,7,1,1,ATTACK
1485217,32,0,2,False,7,6,57,21,1815.0,65.0,0,1,1,,,,,,,-1,-1,,7,1,1,ATTACK
1487233,32,0,2,False,7,0,57,1883,1778.0,65.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1489245,32,0,2,False,7,0,57,1883,1813.0,65.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1491261,32,0,2,False,7,0,57,1883,1752.0,65.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1493266,32,0,2,False,7,0,57,1883,1727.0,65.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1495287,32,0,2,False,7,0,57,1883,1779.0,65.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1497307,32,0,2,False,7,0,57,1883,1844.0,66.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1499318,32,0,2,False,7,0,57,1883,1819.0,66.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1501319,32,0,2,False,7,0,57,1883,1903.0,66.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1503336,32,0,2,False,7,0,57,1883,1930.0,66.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1505366,32,0,2,False,7,0,57,1883,1969.0,67.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1507378,32,0,2,False,7,0,57,1883,2055.0,68.0,1,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1509381,32,0,2,False,7,0,57,1883,2132.0,68.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1511408,32,0,2,False,7,0,57,1883,2173.0,67.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1513442,32,0,2,False,7,0,57,1883,2214.0,66.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1515443,32,0,2,False,7,0,57,1883,2275.0,66.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1517458,32,0,2,False,7,0,57,1883,2288.0,65.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1519474,32,0,2,False,7,0,57,1883,2382.0,66.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1521508,32,0,2,False,7,0,57,1883,2331.0,65.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1523541,32,0,2,False,7,0,57,1883,2308.0,67.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1525574,32,0,2,False,7,0,57,1883,2309.0,66.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1527579,32,0,2,False,7,0,57,1883,2312.0,67.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1529601,32,0,2,False,7,0,57,1883,2254.0,66.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1531619,32,0,2,False,7,0,57,1883,2235.0,67.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1533630,32,0,2,False,7,0,57,1883,2172.0,66.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1535645,32,0,2,False,7,0,57,1883,2111.0,67.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1537657,32,0,2,False,7,0,57,1883,2026.0,66.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1539683,32,0,2,False,7,0,57,1883,2006.0,66.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1541692,32,0,2,False,7,0,57,1883,1911.0,67.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1543704,32,0,2,False,7,0,57,1883,1884.0,67.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1545733,32,0,2,False,7,0,57,1883,1885.0,67.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1547734,32,0,2,False,7,0,57,1883,1813.0,68.0,0,1,1,,,,,,,-1,-1,,3,1,1,ATTACK
1547784,32,0,2,False,7,0,57,1883,1790.0,68.0,0,1,1,,,,,,,-1,-1,,3,1,1,ATTACK
1547834,32,0,2,False,7,0,57,1883,1780.0,68.0,0,1,1,,,,,,,-1,-1,,3,1,1,ATTACK
1547884,32,0,2,False,7,0,57,1883,1770.0,67.0,0,1,1,,,,,,,-1,-1,,3,1,1,ATTACK
1547934,32,0,2,False,7,0,57,1883,1787.0,66.0,0,1,1,,,,,,,-1,-1,,3,1,1,ATTACK
1547984,32,0,2,False,7,0,57,1883,1776.0,66.0,0,1,1,,,,,,,-1,-1,,3,1,1,ATTACK
1548034,32,0,2,False,7,0,57,1883,1845.0,66.0,0,1,1,,,,,,,-1,-1,,3,1,1,ATTACK
1548084,32,0,2,False,7,0,57,1883,1828.0,64.0,0,1,1,,,,,,,-1,-1,,3,1,1,ATTACK
1548134,32,0,2,False,7,0,57,1883,1916.0,64.0,0,1,1,,,,,,,-1,-1,,3,1,1,ATTACK
1548184,32,0,2,False,7,0,57,1883,2011.0,63.0,0,1,1,,,,,,,-1,-1,,3,1,1,ATTACK
1548234,32,0,2,False,7,0,57,1883,2016.0,62.0,1,1,1,,,,,,,-1,-1,,3,1,1,ATTACK
1548284,32,0,2,False,7,0,57,1883,2094.0,62.0,0,1,1,,,,,,,-1,-1,,3,1,1,ATTACK
1548334,32,0,2,False,7,0,57,1883,2188.0,62.0,0,1,1,,,,,,,-1,-1,,3,1,1,ATTACK
1548384,32,0,2,False,7,0,57,1883,2238.0,61.0,0,1,1,,,,,,,-1,-1,,3,1,1,ATTACK
1548434,32,0,2,False,7,0,57,1883,2261.0,62.0,0,1,1,,,,,,,-1,-1,,3,1,1,ATTACK
1548484,32,0,2,False,7,0,57,1883,2332.0,63.0,0,1,1,,,,,,,-1,-1,,3,1,1,ATTACK
1548534,32,0,2,False,7,0,57,1883,2338.0,63.0,0,1,1,,,,,,,-1,-1,,3,1,1,ATTACK
1548584,32,0,2,False,7,0,57,1883,2340.0,63.0,0,1,1,,,,,,,-1,-1,,3,1,1,ATTACK
1548634,32,0,2,False,7,0,57,1883,2341.0,63.0,0,1,1,,,,,,,-1,-1,,3,1,1,ATTACK
1548684,32,0,2,False,7,0,57,1883,2359.0,63.0,0,1,1,,,,,,,-1,-1,,3,1,1,ATTACK
1548734,32,0,2,False,7,0,57,1883,2376.0,63.0,0,1,1,,,,,,,-1,-1,,3,1,1,ATTACK
1548784,32,0,2,False,7,0,57,1883,2256.0,62.0,0,1,1,,,,,,,-1,-1,,3,1,1,ATTACK
1548834,32,0,2,False,7,0,57,1883,2234.0,61.0,0,1,1,,,,,,,-1,-1,,3,1,1,ATTACK
1548884,32,0,2,False,7,0,57,1883,2195.0,62.0,0,1,1,,,,,,,-1,-1,,3,1,1,ATTACK
1548934,32,0,2,False,7,0,57,1883,2070.0,61.0,0,1,1,,,,,,,-1,-1,,3,1,1,ATTACK
1548984,32,0,2,False,7,0,57,1883,2076.0,61.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1550994,32,0,2,False,7,0,57,1883,2011.0,61.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1553019,32,0,2,False,7,0,57,1883,1932.0,61.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1555049,32,0,2,False,7,0,57,1883,1869.0,61.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1557072,32,0,2,False,7,0,57,1883,1810.0,59.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1559090,32,0,2,False,7,0,57,1883,1809.0,59.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1561115,32,0,2,False,7,0,57,1883,1759.0,59.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1563117,32,0,2,False,7,0,57,1883,1748.0,59.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1565131,32,0,2,False,7,0,57,1883,1729.0,59.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1567159,32,0,2,False,7,0,57,1883,1793.0,58.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1569161,32,0,2,False,7,0,57,1883,1792.0,57.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1571167,32,0,2,False,7,0,57,1883,1803.0,58.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1573184,32,0,2,False,7,0,57,1883,1877.0,59.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1575197,32,0,2,False,7,0,57,1883,1883.0,59.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1577221,32,0,2,False,7,0,57,1883,1950.0,58.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1579231,32,0,2,False,7,0,57,1883,2040.0,57.0,1,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1581262,32,0,2,False,7,0,57,1883,2108.0,56.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1583299,32,0,2,False,7,0,57,1883,2194.0,55.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1585320,32,0,2,False,7,0,57,1883,2227.0,56.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1587356,32,0,2,False,7,0,57,1883,2279.0,56.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1589361,32,0,2,False,7,0,57,1883,2294.0,55.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1591395,32,0,2,False,7,0,57,1883,2386.0,56.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1593424,32,0,2,False,7,0,57,1883,2369.0,55.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1595442,32,0,2,False,7,0,57,1883,2371.0,55.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1597459,32,0,2,False,7,0,57,1883,2313.0,55.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1599485,32,0,2,False,7,0,85,1883,2331.0,55.0,0,0,1,,,,,,,-1,-1,,4,1,1,ATTACK
1601488,32,0,2,False,7,0,87,1883,2233.0,56.0,0,0,1,,,,,,,-1,-1,,4,1,1,ATTACK
1603506,32,0,2,False,7,0,92,1883,2216.0,57.0,0,0,1,,,,,,,-1,-1,,4,1,1,ATTACK
1605511,32,0,2,False,7,0,96,1883,2194.0,56.0,0,0,1,,,,,,,-1,-1,,4,1,1,ATTACK
1607547,32,0,2,False,7,0,101,1883,2119.0,57.0,0,0,1,,,,,,,-1,-1,,4,1,1,ATTACK
1609554,32,0,2,False,7,0,86,1883,2016.0,59.0,0,0,1,,,,,,,-1,-1,,4,1,1,ATTACK
1611579,32,0,2,False,7,0,93,1883,1979.0,58.0,0,0,1,,,,,,,-1,-1,,4,1,1,ATTACK
1613612,32,0,2,False,7,0,99,1883,1943.0,57.0,0,0,1,,,,,,,-1,-1,,4,1,1,ATTACK
1615642,32,0,2,False,7,0,100,1883,1849.0,57.0,0,0,1,,,,,,,-1,-1,,4,1,1,ATTACK
1617654,32,0,2,False,7,0,94,1883,1844.0,57.0,0,0,1,,,,,,,-1,-1,,4,1,1,ATTACK
1619663,32,0,2,False,7,0,97,1883,1798.0,57.0,0,0,1,,,,,,,-1,-1,,4,1,1,ATTACK
1621666,32,0,2,False,7,0,88,1883,1776.0,57.0,0,0,1,,,,,,,-1,-1,,4,1,1,ATTACK
1623670,32,0,2,False,7,0,91,1883,1755.0,56.0,0,0,1,,,,,,,-1,-1,,4,1,1,ATTACK
1625677,32,0,2,False,7,0,90,1883,1749.0,56.0,0,0,1,,,,,,,-1,-1,,4,1,1,ATTACK
1627700,32,0,2,False,7,0,83,1883,1809.0,57.0,0,0,1,,,,,,,-1,-1,,4,1,1,ATTACK
1629735,32,0,2,False,7,0,84,1883,1791.0,57.0,0,0,1,,,,,,,-1,-1,,4,1,1,ATTACK
1631746,32,0,2,False,7,0,98,1883,1799.0,57.0,0,0,1,,,,,,,-1,-1,,4,1,1,ATTACK
1633763,32,0,2,False,7,0,89,1883,1878.0,55.0,0,0,1,,,,,,,-1,-1,,4,1,1,ATTACK
1635782,32,0,2,False,7,0,102,1883,1941.0,56.0,0,0,1,,,,,,,-1,-1,,4,1,1,ATTACK
1637810,32,0,2,False,7,0,95,1883,1987.0,56.0,0,0,1,,,,,,,-1,-1,,4,1,1,ATTACK
1639816,32,0,2,False,7,0,57,1883,2107.0,55.0,1,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1641824,32,0,2,False,7,0,57,1883,2115.0,57.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1643840,32,0,2,False,7,0,57,1883,2171.0,55.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1645870,32,0,2,False,7,0,57,1883,2220.0,55.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1647880,32,0,2,False,7,0,57,1883,2276.0,55.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1649890,32,0,2,False,7,0,57,1883,2335.0,55.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1651925,32,0,2,False,7,0,57,1883,2383.0,55.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1653928,32,0,2,False,7,0,57,1883,2330.0,55.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1655960,32,0,2,False,7,0,57,1883,2310.0,56.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1657979,32,0,2,False,7,0,57,1883,2354.0,55.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1659999,32,0,2,False,7,0,57,1883,2331.0,56.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1662009,32,0,2,False,7,0,57,1883,2304.0,55.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1664029,32,0,2,False,7,0,57,1883,2218.0,55.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1666050,32,0,2,False,7,0,57,1883,2208.0,55.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1668062,32,0,2,False,7,0,57,1883,2141.0,56.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1670094,32,0,2,False,7,0,57,1883,2042.0,57.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1672119,32,0,2,False,7,0,57,1883,1987.0,57.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1674155,32,0,2,False,7,0,57,1883,1932.0,58.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1676178,32,0,2,False,7,0,57,1883,1851.0,58.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1678186,32,0,2,False,7,0,57,1883,1826.0,57.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1680188,32,0,2,False,7,0,57,1883,99999.0,500.0,0,2,1,,,,,,,-1,-1,,0,1,1,ATTACK
1682202,32,0,2,False,7,0,57,1883,99999.0,-99.0,0,2,1,,,,,,,-1,-1,,0,1,1,ATTACK
1684233,32,0,2,False,7,0,57,1883,99999.0,-5.0,0,2,1,,,,,,,-1,-1,,0,1,1,ATTACK
1686268,32,0,2,False,7,0,57,1883,-1.0,-99.0,0,2,1,,,,,,,-1,-1,,0,1,1,ATTACK
1688294,32,0,2,False,7,0,57,1883,-1.0,-5.0,0,2,1,,,,,,,-1,-1,,0,1,1,ATTACK
1690323,32,0,2,False,7,0,57,1883,99999.0,-99.0,0,2,1,,,,,,,-1,-1,,0,1,1,ATTACK
1692349,32,0,2,False,7,0,57,1883,-1.0,-99.0,0,2,1,,,,,,,-1,-1,,0,1,1,ATTACK
1694370,32,0,2,False,7,0,57,1883,-9999.0,-5.0,0,2,1,,,,,,,-1,-1,,0,1,1,ATTACK
1696400,32,0,2,False,7,0,57,1883,99999.0,-5.0,0,2,1,,,,,,,-1,-1,,0,1,1,ATTACK
1698414,32,0,2,False,7,0,57,1883,-1.0,-5.0,0,2,1,,,,,,,-1,-1,,0,1,1,ATTACK
1700438,32,0,2,False,7,0,57,1883,-9999.0,-99.0,1,2,1,,,,,,,-1,-1,,0,1,1,ATTACK
1702471,32,0,2,False,7,0,57,1883,-9999.0,500.0,0,2,1,,,,,,,-1,-1,,0,1,1,ATTACK
1704503,32,0,2,False,7,0,57,1883,-9999.0,500.0,0,2,1,,,,,,,-1,-1,,0,1,1,ATTACK
1706532,32,0,2,False,7,0,57,1883,-1.0,-5.0,0,2,1,,,,,,,-1,-1,,0,1,1,ATTACK
1708566,32,0,2,False,7,0,57,1883,-9999.0,500.0,0,2,1,,,,,,,-1,-1,,0,1,1,ATTACK
1710571,32,0,2,False,7,0,57,1883,-1.0,500.0,0,2,1,,,,,,,-1,-1,,0,1,1,ATTACK
1712604,32,0,2,False,7,0,57,1883,99999.0,-5.0,0,2,1,,,,,,,-1,-1,,0,1,1,ATTACK
1714634,32,0,2,False,7,0,57,1883,-1.0,-5.0,0,2,1,,,,,,,-1,-1,,0,1,1,ATTACK
1716670,32,0,2,False,7,0,57,1883,-9999.0,500.0,0,2,1,,,,,,,-1,-1,,0,1,1,ATTACK
1718691,32,0,2,False,7,0,57,1883,99999.0,-99.0,0,2,1,,,,,,,-1,-1,,0,1,1,ATTACK
1720709,32,0,2,False,7,0,57,1883,2306.0,57.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1722743,32,0,2,False,7,0,57,1883,2273.0,58.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1724755,32,0,2,False,7,0,57,1883,2246.0,57.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1726778,32,0,2,False,7,0,57,1883,2207.0,58.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1728785,32,0,2,False,7,0,57,1883,2153.0,57.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1730811,32,0,2,False,7,0,57,1883,2059.0,57.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1732831,32,0,2,False,7,0,57,1883,1960.0,57.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1734848,32,0,2,False,7,0,57,1883,1937.0,58.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1736868,32,0,2,False,7,0,57,1883,1892.0,58.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1738875,32,0,2,False,7,0,57,1883,1807.0,58.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1740910,32,0,2,False,7,0,57,1883,1809.0,57.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1742913,32,0,2,False,7,0,57,1883,1788.0,58.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1744918,32,0,2,False,7,0,57,1883,1770.0,58.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1746924,32,0,2,False,7,0,57,1883,1741.0,58.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1748957,32,0,2,False,7,0,57,1883,1698.0,58.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1750960,32,0,2,False,7,0,57,1883,1782.0,58.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1752986,32,0,2,False,7,0,57,1883,1815.0,57.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1754987,32,0,2,False,7,0,57,1883,1829.0,57.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1756990,32,0,2,False,7,0,57,1883,1927.0,57.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1759013,32,0,2,False,7,0,57,1883,2001.0,57.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1761042,32,0,2,False,7,0,57,1883,2060.0,58.0,1,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1763063,32,0,2,False,7,0,57,1883,2057.0,59.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1765083,32,0,2,False,7,0,57,1883,2118.0,60.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1767085,32,0,2,False,7,0,57,1883,2216.0,61.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1769091,32,0,2,False,7,0,57,1883,2313.0,60.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1771112,32,0,2,False,7,0,57,1883,2298.0,60.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1773125,32,0,2,False,7,0,57,1883,2355.0,59.0,0,0,1,,,,,,,-1,-1,,6,0,1,BENIGN
1775144,32,0,2,False,7,0,57,1883,2365.0,60.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1777154,32,0,2,False,7,0,57,1883,2338.0,62.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1779172,32,0,2,False,7,0,57,1883,2348.0,63.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1781188,8,0,2,False,7,0,2,8080,40039.0,253.0,0,3,1,,,,,,,-1,-1,,1,1,-1,ATTACK
1781218,6,0,2,False,7,3,1,4444,20089.0,119.0,0,3,1,,,,,,,-1,-1,,1,1,-1,ATTACK
1781248,17,0,2,False,7,0,28,1883,34608.0,148.0,0,3,1,,,,,,,-1,-1,,1,1,1,ATTACK
1781278,25,0,2,False,7,0,3,1883,60769.0,22.0,0,3,1,,,,,,,-1,-1,,1,1,1,ATTACK
1781308,3,0,2,False,7,7,16,1883,12867.0,30.0,0,3,1,,,,,,,-1,-1,,1,1,1,ATTACK
1781338,30,0,2,False,7,3,61,1883,39335.0,230.0,0,3,1,,,,,,,-1,-1,,1,1,1,ATTACK
1781368,14,0,2,False,7,0,20,4444,33678.0,273.0,0,3,1,,,,,,,-1,-1,,1,1,-1,ATTACK
1781398,12,0,2,False,7,3,42,4444,861.0,168.0,0,3,1,,,,,,,-1,-1,,1,1,-1,ATTACK
1781428,5,0,2,False,7,7,70,4444,13029.0,252.0,0,3,1,,,,,,,-1,-1,,1,1,-1,ATTACK
1781458,24,0,2,False,7,0,63,4444,43688.0,293.0,0,3,1,,,,,,,-1,-1,,1,1,-1,ATTACK
1781488,10,0,2,False,7,3,33,8080,44490.0,186.0,0,3,1,,,,,,,-1,-1,,1,1,-1,ATTACK
1781518,27,0,2,False,7,7,69,8080,60246.0,227.0,0,3,1,,,,,,,-1,-1,,1,1,-1,ATTACK
1781548,15,0,2,False,7,3,64,4444,11328.0,269.0,0,3,1,,,,,,,-1,-1,,1,1,-1,ATTACK
1781578,29,0,2,False,7,3,17,8080,4876.0,71.0,0,3,1,,,,,,,-1,-1,,1,1,-1,ATTACK
1781608,13,0,2,False,7,3,65,8080,50642.0,281.0,0,3,1,,,,,,,-1,-1,,1,1,-1,ATTACK
1781638,11,0,2,False,7,0,27,1883,4871.0,297.0,0,3,1,,,,,,,-1,-1,,1,1,1,ATTACK
1781668,7,0,2,False,7,0,55,1883,52436.0,147.0,0,3,1,,,,,,,-1,-1,,1,1,1,ATTACK
1781698,20,0,2,False,7,3,71,4444,18429.0,221.0,0,3,1,,,,,,,-1,-1,,1,1,-1,ATTACK
1781728,21,0,2,False,7,3,15,4444,34182.0,58.0,0,3,1,,,,,,,-1,-1,,1,1,-1,ATTACK
1781758,16,0,2,False,7,7,58,8080,8598.0,102.0,0,3,1,,,,,,,-1,-1,,1,1,-1,ATTACK
1781788,2,0,2,False,7,7,22,1883,3173.0,193.0,1,3,1,,,,,,,-1,-1,,1,1,1,ATTACK
1781818,23,0,2,False,7,0,10,1883,43777.0,251.0,0,3,1,,,,,,,-1,-1,,1,1,1,ATTACK
1781848,19,0,2,False,7,0,19,1883,18230.0,90.0,0,3,1,,,,,,,-1,-1,,1,1,1,ATTACK
1781878,26,0,2,False,7,0,56,8080,35150.0,225.0,0,3,1,,,,,,,-1,-1,,1,1,-1,ATTACK
1781908,31,0,2,False,7,3,81,4444,36074.0,65.0,0,3,1,,,,,,,-1,-1,,1,1,-1,ATTACK
1781938,18,0,2,False,7,7,79,1883,6117.0,183.0,0,3,1,,,,,,,-1,-1,,1,1,1,ATTACK
1781968,22,0,2,False,7,0,41,8080,36399.0,276.0,0,3,1,,,,,,,-1,-1,,1,1,-1,ATTACK
1781998,9,0,2,False,7,7,78,4444,6650.0,111.0,0,3,1,,,,,,,-1,-1,,1,1,-1,ATTACK
1782028,28,0,2,False,7,7,4,4444,12847.0,116.0,0,3,1,,,,,,,-1,-1,,1,1,-1,ATTACK
1782058,4,0,2,False,7,3,8,4444,26528.0,249.0,0,3,1,,,,,,,-1,-1,,1,1,-1,ATTACK
1782088,32,0,2,False,7,0,57,1883,2321.0,67.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1784092,32,0,2,False,7,0,57,1883,2267.0,67.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1786108,32,0,2,False,7,0,57,1883,2234.0,67.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1788143,32,0,2,False,7,0,57,1883,2171.0,68.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1790157,32,0,2,False,7,0,57,1883,2088.0,66.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1792190,32,0,2,False,7,0,57,1883,2044.0,65.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
1794223,32,0,2,False,7,0,57,1883,1984.0,66.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
