timestamp,device_id,attack_type,is_attack,anomaly_flag,classification,ai_prediction,priority_label,action_taken,data_source,group_id,incident_id
1446829,32,7,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1448836,32,7,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1450870,32,7,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1452889,32,7,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1454913,32,7,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1456942,32,7,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1458964,32,7,1,-1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1460987,32,7,1,-1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1463011,32,7,1,-1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1465024,32,7,1,-1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1467044,32,7,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1469065,32,7,1,-1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1471084,32,7,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1473109,32,7,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1475122,32,7,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1477132,32,7,1,-1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1479157,32,7,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1481187,32,7,1,-1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1483215,32,7,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1485217,32,7,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1487233,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1489245,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1491261,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1493266,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1495287,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1497307,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1499318,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1501319,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1503336,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1505366,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1507378,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1509381,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1511408,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1513442,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1515443,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1517458,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1519474,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1521508,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1523541,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1525574,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1527579,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1529601,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1531619,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1533630,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1535645,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1537657,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1539683,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1541692,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1543704,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1545733,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1547734,32,3,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1547784,32,3,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1547834,32,3,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1547884,32,3,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1547934,32,3,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1547984,32,3,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1548034,32,3,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1548084,32,3,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1548134,32,3,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1548184,32,3,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1548234,32,3,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1548284,32,3,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1548334,32,3,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1548384,32,3,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1548434,32,3,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1548484,32,3,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1548534,32,3,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1548584,32,3,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1548634,32,3,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1548684,32,3,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1548734,32,3,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1548784,32,3,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1548834,32,3,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1548884,32,3,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1548934,32,3,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1548984,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1550994,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1553019,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1555049,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1557072,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1559090,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1561115,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1563117,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1565131,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1567159,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1569161,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1571167,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1573184,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1575197,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1577221,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1579231,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1581262,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1583299,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1585320,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1587356,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1589361,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1591395,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1593424,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1595442,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1597459,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1599485,32,4,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1601488,32,4,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1603506,32,4,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1605511,32,4,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1607547,32,4,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1609554,32,4,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1611579,32,4,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1613612,32,4,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1615642,32,4,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1617654,32,4,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1619663,32,4,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1621666,32,4,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1623670,32,4,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1625677,32,4,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1627700,32,4,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1629735,32,4,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1631746,32,4,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1633763,32,4,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1635782,32,4,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1637810,32,4,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1639816,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1641824,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1643840,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1645870,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1647880,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1649890,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1651925,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1653928,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1655960,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1657979,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1659999,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1662009,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1664029,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1666050,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1668062,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1670094,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1672119,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1674155,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1676178,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1678186,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1680188,32,0,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1682202,32,0,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1684233,32,0,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1686268,32,0,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1688294,32,0,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1690323,32,0,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1692349,32,0,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1694370,32,0,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1696400,32,0,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1698414,32,0,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1700438,32,0,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1702471,32,0,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1704503,32,0,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1706532,32,0,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1708566,32,0,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1710571,32,0,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1712604,32,0,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1714634,32,0,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1716670,32,0,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1718691,32,0,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1720709,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1722743,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1724755,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1726778,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1728785,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1730811,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1732831,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1734848,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1736868,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1738875,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1740910,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1742913,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1744918,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1746924,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1748957,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1750960,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1752986,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1754987,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1756990,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1759013,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1761042,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1763063,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1765083,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1767085,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1769091,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1771112,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1773125,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1775144,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1777154,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1779172,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1781188,8,1,1,-1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1781218,6,1,1,-1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1781248,17,1,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1781278,25,1,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1781308,3,1,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1781338,30,1,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1781368,14,1,1,-1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1781398,12,1,1,-1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1781428,5,1,1,-1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1781458,24,1,1,-1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1781488,10,1,1,-1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1781518,27,1,1,-1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1781548,15,1,1,-1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1781578,29,1,1,-1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1781608,13,1,1,-1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1781638,11,1,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1781668,7,1,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1781698,20,1,1,-1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1781728,21,1,1,-1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1781758,16,1,1,-1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1781788,2,1,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1781818,23,1,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1781848,19,1,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1781878,26,1,1,-1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1781908,31,1,1,-1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1781938,18,1,1,1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1781968,22,1,1,-1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1781998,9,1,1,-1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1782028,28,1,1,-1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1782058,4,1,1,-1,ATTACK,ATTACK,HIGH,TEMPORARY ISOLATION,detection_results,-1,
1782088,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1784092,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1786108,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1788143,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1790157,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1792190,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1794223,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1796224,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1798242,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1800245,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1802260,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1804281,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1806315,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1808339,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1810352,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1812377,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1814382,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1816388,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1818410,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1820438,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1822443,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1824473,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1826484,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1828505,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1830526,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1832561,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1834570,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1836593,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1838624,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1840656,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1842677,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1844714,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1846742,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1848771,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1850784,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1852813,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1854838,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1856868,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1858870,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1860880,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1862899,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1864903,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1866904,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1868908,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1870909,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1872930,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1874941,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1876973,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1878993,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1881015,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1883025,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1885037,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1887073,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1889091,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1891103,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1893137,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1895171,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1897173,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1899207,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1901241,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1903278,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1905289,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
1907298,32,6,0,1,ANOMALY,BENIGN,MEDIUM,MONITORING,detection_results,-1,
