created_at,timestamp,device_id,device_type,ward,attack_type,is_attack,priority,priority_confidence,priority_reason,predicted_attack,attack_label,attack_confidence,correlation_verdict,correlation_score,related_alert_count,confirmed_real_attack,confirmed_critical,decision_action,device_state,src_ips,life_support_involved,sensor_log_id,source,mongo_id,group_category,group_id
2026-05-03T17:42:03.238398+00:00,1777830120655,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.48,monitor,0.25,43,False,False,monitor,Normal,10.98.160.21,False,69f788ea84f8247a7c5a4597,simulated_live_pipeline,69f788eb84f8247a7c5a4599,normal,118
2026-05-03T17:42:10.429350+00:00,1777830127818,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.51,monitor,0.25,43,False,False,monitor,Normal,10.98.160.21,False,69f788f184f8247a7c5a459d,simulated_live_pipeline,69f788f284f8247a7c5a459f,normal,118
2026-05-03T17:42:17.587321+00:00,1777830135042,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.59,monitor,0.25,43,False,False,monitor,Normal,10.98.160.21,False,69f788f884f8247a7c5a45a3,simulated_live_pipeline,69f788f984f8247a7c5a45a5,normal,118
2026-05-03T17:42:24.593169+00:00,1777830142186,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.55,monitor,0.25,43,False,False,monitor,Normal,10.98.160.21,False,69f788ff84f8247a7c5a45a9,simulated_live_pipeline,69f7890084f8247a7c5a45ab,normal,118
2026-05-03T17:42:32.267547+00:00,1777830149175,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.55,monitor,0.25,43,False,False,monitor,Normal,10.98.160.21,False,69f7890684f8247a7c5a45af,simulated_live_pipeline,69f7890884f8247a7c5a45b1,normal,118
2026-05-03T17:42:39.958717+00:00,1777830156873,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.51,monitor,0.25,43,False,False,monitor,Normal,10.98.160.21,False,69f7890e84f8247a7c5a45b5,simulated_live_pipeline,69f7890f84f8247a7c5a45b7,normal,118
2026-05-03T17:42:47.477698+00:00,1777830164546,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.56,monitor,0.25,43,False,False,monitor,Normal,10.98.160.21,False,69f7891684f8247a7c5a45bb,simulated_live_pipeline,69f7891784f8247a7c5a45bd,normal,118
2026-05-03T17:42:54.688011+00:00,1777830172070,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.56,monitor,0.25,43,False,False,monitor,Normal,10.98.160.21,False,69f7891d84f8247a7c5a45c1,simulated_live_pipeline,69f7891e84f8247a7c5a45c3,normal,118
2026-05-03T17:48:41.375404+00:00,1777830515695,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.48,monitor,0.25,2,False,False,monitor,Normal,10.98.160.21,False,69f78a7884f8247a7c5a45d5,simulated_live_pipeline,69f78a7984f8247a7c5a45d7,normal,119
2026-05-03T17:48:48.898299+00:00,1777830525977,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.5,monitor,0.25,3,False,False,monitor,Normal,10.98.160.21,False,69f78a7f84f8247a7c5a45db,simulated_live_pipeline,69f78a8084f8247a7c5a45dd,normal,119
2026-05-03T17:48:56.004229+00:00,1777830533484,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.56,monitor,0.25,4,False,False,monitor,Normal,10.98.160.21,False,69f78a8784f8247a7c5a45e1,simulated_live_pipeline,69f78a8884f8247a7c5a45e3,normal,119
2026-05-03T17:49:03.274932+00:00,1777830540614,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.58,monitor,0.25,5,False,False,monitor,Normal,10.98.160.21,False,69f78a8e84f8247a7c5a45e7,simulated_live_pipeline,69f78a8f84f8247a7c5a45e9,normal,119
2026-05-03T17:49:10.927845+00:00,1777830547866,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.47,monitor,0.25,6,False,False,monitor,Normal,10.98.160.21,False,69f78a9584f8247a7c5a45ed,simulated_live_pipeline,69f78a9684f8247a7c5a45ef,normal,119
2026-05-03T17:49:18.156786+00:00,1777830555514,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.6,monitor,0.25,7,False,False,monitor,Normal,10.98.160.21,False,69f78a9d84f8247a7c5a45f3,simulated_live_pipeline,69f78a9e84f8247a7c5a45f5,normal,119
2026-05-03T17:49:25.498460+00:00,1777830562741,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.5,monitor,0.25,8,False,False,monitor,Normal,10.98.160.21,False,69f78aa484f8247a7c5a45f9,simulated_live_pipeline,69f78aa584f8247a7c5a45fb,normal,119
2026-05-03T17:49:32.676740+00:00,1777830570088,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.53,monitor,0.25,9,False,False,monitor,Normal,10.98.160.21,False,69f78aab84f8247a7c5a45ff,simulated_live_pipeline,69f78aac84f8247a7c5a4601,normal,119
2026-05-03T17:49:40.044214+00:00,1777830577270,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.6,monitor,0.25,10,False,False,monitor,Normal,10.98.160.21,False,69f78ab284f8247a7c5a4605,simulated_live_pipeline,69f78ab484f8247a7c5a4607,normal,119
2026-05-03T17:49:47.569014+00:00,1777830584647,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.51,monitor,0.25,11,False,False,monitor,Normal,10.98.160.21,False,69f78aba84f8247a7c5a460b,simulated_live_pipeline,69f78abb84f8247a7c5a460d,normal,119
2026-05-03T17:49:54.702196+00:00,1777830592157,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.53,monitor,0.25,12,False,False,monitor,Normal,10.98.160.21,False,69f78ac184f8247a7c5a4611,simulated_live_pipeline,69f78ac284f8247a7c5a4613,normal,119
2026-05-03T17:50:02.171969+00:00,1777830599285,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.55,monitor,0.25,13,False,False,monitor,Normal,10.98.160.21,False,69f78ac984f8247a7c5a4617,simulated_live_pipeline,69f78aca84f8247a7c5a4619,normal,119
2026-05-03T17:50:09.273560+00:00,1777830606769,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.49,monitor,0.25,14,False,False,monitor,Normal,10.98.160.21,False,69f78ad084f8247a7c5a461d,simulated_live_pipeline,69f78ad184f8247a7c5a461f,normal,119
2026-05-03T17:50:16.521422+00:00,1777830613862,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.55,monitor,0.25,15,False,False,monitor,Normal,10.98.160.21,False,69f78ad784f8247a7c5a4623,simulated_live_pipeline,69f78ad884f8247a7c5a4625,normal,119
2026-05-03T17:50:24.077881+00:00,1777830621120,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.58,monitor,0.25,16,False,False,monitor,Normal,10.98.160.21,False,69f78adf84f8247a7c5a4629,simulated_live_pipeline,69f78ae084f8247a7c5a462b,normal,119
2026-05-03T17:50:31.523106+00:00,1777830628665,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.46,monitor,0.25,17,False,False,monitor,Normal,10.98.160.21,False,69f78ae684f8247a7c5a462f,simulated_live_pipeline,69f78ae784f8247a7c5a4631,normal,119
2026-05-03T17:50:38.760248+00:00,1777830636161,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.51,monitor,0.25,18,False,False,monitor,Normal,10.98.160.21,False,69f78aed84f8247a7c5a4635,simulated_live_pipeline,69f78aee84f8247a7c5a4637,normal,119
2026-05-03T17:50:45.964595+00:00,1777830643351,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.52,monitor,0.25,19,False,False,monitor,Normal,10.98.160.21,False,69f78af484f8247a7c5a463b,simulated_live_pipeline,69f78af584f8247a7c5a463d,normal,119
2026-05-03T17:50:53.249758+00:00,1777830650568,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.53,monitor,0.25,20,False,False,monitor,Normal,10.98.160.21,False,69f78afc84f8247a7c5a4641,simulated_live_pipeline,69f78afd84f8247a7c5a4643,normal,119
2026-05-03T17:51:00.758854+00:00,1777830657830,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.49,monitor,0.25,21,False,False,monitor,Normal,10.98.160.21,False,69f78b0384f8247a7c5a4647,simulated_live_pipeline,69f78b0484f8247a7c5a4649,normal,119
2026-05-03T17:51:08.161028+00:00,1777830665356,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.55,monitor,0.25,22,False,False,monitor,Normal,10.98.160.21,False,69f78b0b84f8247a7c5a464d,simulated_live_pipeline,69f78b0c84f8247a7c5a464f,normal,119
2026-05-03T17:51:15.345646+00:00,1777830672764,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.48,monitor,0.25,23,False,False,monitor,Normal,10.98.160.21,False,69f78b1284f8247a7c5a4653,simulated_live_pipeline,69f78b1384f8247a7c5a4655,normal,119
2026-05-03T17:51:22.769517+00:00,1777830679936,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.6,monitor,0.25,24,False,False,monitor,Normal,10.98.160.21,False,69f78b1984f8247a7c5a4659,simulated_live_pipeline,69f78b1a84f8247a7c5a465b,normal,119
2026-05-03T17:51:30.143926+00:00,1777830687367,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.48,monitor,0.25,25,False,False,monitor,Normal,10.98.160.21,False,69f78b2184f8247a7c5a465f,simulated_live_pipeline,69f78b2284f8247a7c5a4661,normal,119
2026-05-03T17:51:37.244019+00:00,1777830694733,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.49,monitor,0.25,26,False,False,monitor,Normal,10.98.160.21,False,69f78b2884f8247a7c5a4665,simulated_live_pipeline,69f78b2984f8247a7c5a4667,normal,119
2026-05-03T17:51:45.160336+00:00,1777830701834,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.59,monitor,0.25,27,False,False,monitor,Normal,10.98.160.21,False,69f78b2f84f8247a7c5a466b,simulated_live_pipeline,69f78b3184f8247a7c5a466d,normal,119
2026-05-03T17:51:53.233537+00:00,1777830709787,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.57,monitor,0.25,28,False,False,monitor,Normal,10.98.160.21,False,69f78b3784f8247a7c5a4671,simulated_live_pipeline,69f78b3984f8247a7c5a4673,normal,119
2026-05-03T17:52:00.415565+00:00,1777830717825,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.57,monitor,0.25,29,False,False,monitor,Normal,10.98.160.21,False,69f78b3f84f8247a7c5a4677,simulated_live_pipeline,69f78b4084f8247a7c5a4679,normal,119
2026-05-03T17:52:08.008957+00:00,1777830725018,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.6,monitor,0.25,30,False,False,monitor,Normal,10.98.160.21,False,69f78b4684f8247a7c5a467d,simulated_live_pipeline,69f78b4884f8247a7c5a467f,normal,119
2026-05-03T17:52:15.362259+00:00,1777830732599,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.49,monitor,0.25,31,False,False,monitor,Normal,10.98.160.21,False,69f78b4e84f8247a7c5a4683,simulated_live_pipeline,69f78b4f84f8247a7c5a4685,normal,119
2026-05-03T17:52:22.807647+00:00,1777830740002,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.55,monitor,0.25,32,False,False,monitor,Normal,10.98.160.21,False,69f78b5584f8247a7c5a4689,simulated_live_pipeline,69f78b5684f8247a7c5a468b,normal,119
2026-05-03T17:52:30.322880+00:00,1777830747409,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.57,monitor,0.25,33,False,False,monitor,Normal,10.98.160.21,False,69f78b5d84f8247a7c5a468f,simulated_live_pipeline,69f78b5e84f8247a7c5a4691,normal,119
2026-05-03T17:52:37.617339+00:00,1777830754922,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.51,monitor,0.25,34,False,False,monitor,Normal,10.98.160.21,False,69f78b6484f8247a7c5a4695,simulated_live_pipeline,69f78b6584f8247a7c5a4697,normal,119
2026-05-03T17:52:45.163527+00:00,1777830762238,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.57,monitor,0.25,35,False,False,monitor,Normal,10.98.160.21,False,69f78b6b84f8247a7c5a469b,simulated_live_pipeline,69f78b6d84f8247a7c5a469d,normal,119
2026-05-03T17:52:52.654343+00:00,1777830769770,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.55,monitor,0.25,36,False,False,monitor,Normal,10.98.160.21,False,69f78b7384f8247a7c5a46a1,simulated_live_pipeline,69f78b7484f8247a7c5a46a3,normal,119
2026-05-03T17:52:59.978289+00:00,1777830777247,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.53,monitor,0.25,37,False,False,monitor,Normal,10.98.160.21,False,69f78b7a84f8247a7c5a46a7,simulated_live_pipeline,69f78b7b84f8247a7c5a46a9,normal,119
2026-05-03T17:53:07.236424+00:00,1777830784571,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.57,monitor,0.25,38,False,False,monitor,Normal,10.98.160.21,False,69f78b8284f8247a7c5a46ad,simulated_live_pipeline,69f78b8384f8247a7c5a46af,normal,119
2026-05-03T17:53:14.401710+00:00,1777830791815,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.54,monitor,0.25,39,False,False,monitor,Normal,10.98.160.21,False,69f78b8984f8247a7c5a46b3,simulated_live_pipeline,69f78b8a84f8247a7c5a46b5,normal,119
2026-05-03T17:53:21.578605+00:00,1777830798983,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.47,monitor,0.25,40,False,False,monitor,Normal,10.98.160.21,False,69f78b9084f8247a7c5a46b9,simulated_live_pipeline,69f78b9184f8247a7c5a46bb,normal,119
2026-05-03T17:53:28.783404+00:00,1777830806166,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.54,monitor,0.25,41,False,False,monitor,Normal,10.98.160.21,False,69f78b9784f8247a7c5a46bf,simulated_live_pipeline,69f78b9884f8247a7c5a46c1,normal,119
2026-05-03T17:53:36.091261+00:00,1777830813370,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.55,monitor,0.25,42,False,False,monitor,Normal,10.98.160.21,False,69f78b9f84f8247a7c5a46c5,simulated_live_pipeline,69f78ba084f8247a7c5a46c7,normal,119
2026-05-03T17:53:43.412841+00:00,1777830820679,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.56,monitor,0.25,42,False,False,monitor,Normal,10.98.160.21,False,69f78ba684f8247a7c5a46cb,simulated_live_pipeline,69f78ba784f8247a7c5a46cd,normal,119
2026-05-03T17:53:50.775013+00:00,1777830828000,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.58,monitor,0.25,42,False,False,monitor,Normal,10.98.160.21,False,69f78bad84f8247a7c5a46d1,simulated_live_pipeline,69f78bae84f8247a7c5a46d3,normal,119
2026-05-03T17:53:57.995849+00:00,1777830835378,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.5,monitor,0.25,42,False,False,monitor,Normal,10.98.160.21,False,69f78bb484f8247a7c5a46d7,simulated_live_pipeline,69f78bb584f8247a7c5a46d9,normal,119
2026-05-03T17:54:05.216452+00:00,1777830842598,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.55,monitor,0.25,42,False,False,monitor,Normal,10.98.160.21,False,69f78bbc84f8247a7c5a46dd,simulated_live_pipeline,69f78bbd84f8247a7c5a46df,normal,119
2026-05-03T17:54:12.564964+00:00,1777830849819,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.56,monitor,0.25,42,False,False,monitor,Normal,10.98.160.21,False,69f78bc384f8247a7c5a46e3,simulated_live_pipeline,69f78bc484f8247a7c5a46e5,normal,119
2026-05-03T17:54:19.845123+00:00,1777830857155,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.52,monitor,0.25,42,False,False,monitor,Normal,10.98.160.21,False,69f78bca84f8247a7c5a46e9,simulated_live_pipeline,69f78bcb84f8247a7c5a46eb,normal,119
2026-05-03T17:54:27.400832+00:00,1777830864473,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.51,monitor,0.25,42,False,False,monitor,Normal,10.98.160.21,False,69f78bd284f8247a7c5a46ef,simulated_live_pipeline,69f78bd384f8247a7c5a46f1,normal,119
2026-05-03T17:54:34.869530+00:00,1777830871995,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.48,monitor,0.25,42,False,False,monitor,Normal,10.98.160.21,False,69f78bd984f8247a7c5a46f5,simulated_live_pipeline,69f78bda84f8247a7c5a46f7,normal,119
2026-05-03T17:54:42.387203+00:00,1777830879481,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.55,monitor,0.25,42,False,False,monitor,Normal,10.98.160.21,False,69f78be184f8247a7c5a46fb,simulated_live_pipeline,69f78be284f8247a7c5a46fd,normal,119
2026-05-03T17:54:50.034290+00:00,1777830886987,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.58,monitor,0.25,42,False,False,monitor,Normal,10.98.160.21,False,69f78be884f8247a7c5a4701,simulated_live_pipeline,69f78bea84f8247a7c5a4703,normal,119
2026-05-03T17:54:57.484075+00:00,1777830894633,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.49,monitor,0.25,42,False,False,monitor,Normal,10.98.160.21,False,69f78bf084f8247a7c5a4707,simulated_live_pipeline,69f78bf184f8247a7c5a4709,normal,119
2026-05-03T17:55:04.662965+00:00,1777830902072,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.53,monitor,0.25,42,False,False,monitor,Normal,10.98.160.21,False,69f78bf784f8247a7c5a470d,simulated_live_pipeline,69f78bf884f8247a7c5a470f,normal,119
2026-05-03T18:04:29.553570+00:00,1777831468037,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.51,monitor,0.25,2,False,False,monitor,Temporarily Isolated,10.98.160.21,False,69f78e2c84f8247a7c5a4712,simulated_live_pipeline,69f78e2d84f8247a7c5a4714,normal,120
2026-05-03T18:04:47.427961+00:00,1777831484786,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.56,monitor,0.25,3,False,False,monitor,Temporarily Isolated,10.98.160.21,False,69f78e3e84f8247a7c5a471b,simulated_live_pipeline,69f78e3f84f8247a7c5a471d,normal,120
2026-05-03T18:38:21.142219+00:00,1777833499817,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.49,monitor,0.25,2,False,False,monitor,Normal,10.98.160.21,False,69f7961c2c0b4056f8753c5e,simulated_live_pipeline,69f7961d2c0b4056f8753c60,normal,121
2026-05-03T18:38:37.601568+00:00,1777833516279,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.54,monitor,0.25,3,False,False,monitor,Normal,10.98.160.21,False,69f7962c2c0b4056f8753c64,simulated_live_pipeline,69f7962d2c0b4056f8753c66,normal,121
2026-05-03T18:38:54.028228+00:00,1777833532784,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.55,monitor,0.25,4,False,False,monitor,Normal,10.98.160.21,False,69f7963d2c0b4056f8753c6a,simulated_live_pipeline,69f7963e2c0b4056f8753c6c,normal,121
2026-05-03T18:39:10.715898+00:00,1777833549186,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.56,monitor,0.25,5,False,False,monitor,Normal,10.98.160.21,False,69f7964d2c0b4056f8753c70,simulated_live_pipeline,69f7964e2c0b4056f8753c72,normal,121
2026-05-03T18:39:27.210629+00:00,1777833565898,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.55,monitor,0.25,6,False,False,monitor,Normal,10.98.160.21,False,69f7965e2c0b4056f8753c76,simulated_live_pipeline,69f7965f2c0b4056f8753c78,normal,121
2026-05-03T18:39:43.949861+00:00,1777833582440,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.56,monitor,0.25,7,False,False,monitor,Normal,10.98.160.21,False,69f7966e2c0b4056f8753c7c,simulated_live_pipeline,69f7966f2c0b4056f8753c7e,normal,121
2026-05-03T18:40:00.334344+00:00,1777833599064,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.56,monitor,0.25,8,False,False,monitor,Normal,10.98.160.21,False,69f7967f2c0b4056f8753c82,simulated_live_pipeline,69f796802c0b4056f8753c84,normal,121
2026-05-03T18:40:16.723497+00:00,1777833615467,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.51,monitor,0.25,9,False,False,monitor,Normal,10.98.160.21,False,69f7968f2c0b4056f8753c88,simulated_live_pipeline,69f796902c0b4056f8753c8a,normal,121
2026-05-03T18:40:33.038444+00:00,1777833631792,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.55,monitor,0.25,10,False,False,monitor,Normal,10.98.160.21,False,69f796a02c0b4056f8753c8e,simulated_live_pipeline,69f796a12c0b4056f8753c90,normal,121
2026-05-03T18:40:49.441165+00:00,1777833648185,MOTION_ESP32_001,ESP32_Fall_Detection_Motion,Ward_01,normal,False,LOW,1.0,Predicted LOW from trained Random Forest priority model.,False,BENIGN,0.52,monitor,0.25,11,False,False,monitor,Normal,10.98.160.21,False,69f796b02c0b4056f8753c94,simulated_live_pipeline,69f796b12c0b4056f8753c96,normal,121
